workerId	retainerRateDollars	retainerMillis	postTime	startTime
A2EOOF9D135HQ1	0.15000	600000	2016-12-06 22:56:10	2016-12-06 23:13:01
A109CH3492UU42	0.50000	600000	2016-12-19 03:18:40	2016-12-19 03:18:58
A29KGJC1B7MUCA	0.15000	600000	2016-11-15 13:07:01	2016-11-15 13:22:55
AXLMOFXKXSU0B	0.15000	600000	2016-11-30 11:13:08	2016-11-30 11:13:49
AAWX7QFQUNM6D	0.50000	600000	2017-02-07 09:21:59	2017-02-07 09:23:06
A3SX229VS1X6B6	0.50000	600000	2017-03-07 15:30:47	2017-03-07 15:38:22
A3ENNVSWZIXWDG	0.50000	600000	2017-03-23 15:49:29	2017-03-23 15:50:44
AAWX7QFQUNM6D	0.50000	600000	2017-03-14 09:09:29	2017-03-14 09:11:18
A2V9QJ90P9WHXW	0.50000	600000	2017-03-15 05:27:09	2017-03-15 05:49:36
A1ZZINLCZZYOH4	0.15000	600000	2016-10-06 06:41:51	2016-10-06 06:44:27
A2QWILH2TWJY1J	0.15000	600000	2016-10-10 20:26:01	2016-10-10 20:30:10
A2TY9UFU76QU6K	0.50000	600000	2016-12-30 17:05:22	2016-12-30 17:06:32
AXLMOFXKXSU0B	0.15000	600000	2016-11-20 18:23:51	2016-11-20 18:39:30
A3PPRVK6XK6GP5	0.15000	600000	2016-12-10 04:12:50	2016-12-10 04:30:25
A109CH3492UU42	0.15000	600000	2016-12-10 14:42:50	2016-12-10 14:59:32
AXLMOFXKXSU0B	0.50000	600000	2017-03-06 09:10:57	2017-03-06 09:11:33
A2V9QJ90P9WHXW	0.50000	600000	2017-02-09 06:28:29	2017-02-09 06:28:43
A13XXMDHOULEZ7	0.50000	600000	2017-03-20 16:00:58	2017-03-20 16:06:43
A3PPRVK6XK6GP5	0.50000	600000	2017-03-20 20:00:28	2017-03-20 20:02:19
AXLMOFXKXSU0B	0.50000	600000	2017-03-23 09:51:18	2017-03-23 09:51:48
A3EIVR2LS7CCWB	0.15000	600000	2016-12-10 10:06:30	2016-12-10 10:07:53
A3BBDCU69807T2	0.50000	600000	2016-12-11 10:11:27	2016-12-11 10:11:43
A3POLV08XTYAMD	0.50000	600000	2017-02-19 22:04:41	2017-02-19 22:11:27
A13XXMDHOULEZ7	0.50000	600000	2017-03-02 11:19:59	2017-03-02 11:20:34
A2TY9UFU76QU6K	0.50000	600000	2017-03-05 05:05:17	2017-03-05 05:05:46
A2TY9UFU76QU6K	0.50000	600000	2017-02-03 09:28:12	2017-02-03 09:31:45
AAWX7QFQUNM6D	0.50000	600000	2017-02-11 14:44:36	2017-02-11 14:44:55
A3D2SUT0WZXWH2	0.50000	600000	2017-02-15 20:03:52	2017-02-15 20:12:05
A2EOOF9D135HQ1	0.50000	600000	2017-03-16 18:40:09	2017-03-16 18:44:08
A2U83S62P8SZ6T	0.50000	600000	2017-03-23 04:43:19	2017-03-23 04:46:24
A1Y28Z4ICSC380	0.15000	600000	2016-11-09 10:37:37	2016-11-09 10:46:33
AXLMOFXKXSU0B	0.15000	600000	2016-12-01 21:15:21	2016-12-01 21:18:51
A3PPRVK6XK6GP5	0.15000	600000	2016-12-02 05:52:03	2016-12-02 05:55:06
A3EJ44J2ZNRMDA	0.15000	600000	2016-12-10 06:03:01	2016-12-10 06:04:00
A2EAM73X1LKB92	0.50000	600000	2016-12-14 00:09:00	2016-12-14 00:14:58
A3EJ44J2ZNRMDA	0.50000	600000	2016-12-30 05:08:13	2016-12-30 05:08:44
A27GZN1JOOIAUW	0.50000	600000	2017-02-09 09:42:19	2017-02-09 09:42:41
A3D2SUT0WZXWH2	0.50000	600000	2017-02-16 20:52:31	2017-02-16 21:00:19
A3SX229VS1X6B6	0.50000	600000	2017-03-03 14:40:23	2017-03-03 14:40:46
A2EOOF9D135HQ1	0.50000	600000	2017-03-06 04:18:07	2017-03-06 04:21:36
AAWX7QFQUNM6D	0.50000	600000	2017-03-18 10:08:58	2017-03-18 10:12:27
AXLMOFXKXSU0B	0.50000	600000	2017-03-20 12:59:58	2017-03-20 13:06:10
A3PPRVK6XK6GP5	0.50000	600000	2017-03-22 01:37:38	2017-03-22 01:46:38
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 04:50:18	2016-12-11 05:07:18
A3BBDCU69807T2	0.50000	600000	2016-12-13 09:41:20	2016-12-13 09:41:33
A3POLV08XTYAMD	0.50000	600000	2016-12-15 15:36:11	2016-12-15 15:36:45
ALSDRA2N9L0TI	0.15000	600000	2016-12-01 04:27:55	2016-12-01 04:41:58
A2TBYS8SWXN6M4	0.15000	600000	2016-12-02 12:52:12	2016-12-02 12:52:38
A3PPRVK6XK6GP5	0.15000	600000	2016-12-02 19:56:22	2016-12-02 19:57:24
A27GZN1JOOIAUW	0.50000	600000	2017-02-09 16:55:29	2017-02-09 16:56:00
A3PPRVK6XK6GP5	0.50000	600000	2017-02-16 07:19:21	2017-02-16 07:25:15
A3D2SUT0WZXWH2	0.50000	600000	2017-02-16 20:14:41	2017-02-16 20:16:08
A3NHJPE6326P9V	0.50000	600000	2017-03-02 00:51:29	2017-03-02 00:55:20
A1KEA2Z47S3UPI	0.50000	600000	2017-03-22 12:08:28	2017-03-22 12:17:12
A2TY9UFU76QU6K	0.50000	600000	2017-03-24 09:31:48	2017-03-24 09:38:28
A13XXMDHOULEZ7	0.50000	600000	2017-03-14 13:24:19	2017-03-14 13:46:04
A3D2SUT0WZXWH2	0.50000	600000	2017-03-14 20:36:49	2017-03-14 20:41:30
A3BBDCU69807T2	0.50000	600000	2017-03-19 07:58:19	2017-03-19 07:58:29
A2HHGI5CNSS5PD	0.15000	600000	2016-10-06 04:06:10	2016-10-06 04:08:49
A2JL4CITA8DXLD	0.15000	600000	2016-10-06 10:14:12	2016-10-06 10:27:56
A3JI3B5GTVA95F	0.15000	600000	2016-10-09 07:44:44	2016-10-09 07:45:22
A2VLOL5DA4M2T1	0.15000	600000	2016-10-09 09:40:37	2016-10-09 09:42:31
AU2V0DUIP4WOQ	0.15000	600000	2016-10-11 01:14:35	2016-10-11 01:17:13
A27GZN1JOOIAUW	0.15000	600000	2016-11-14 06:29:55	2016-11-14 06:37:12
A142ZRU284W9O	0.15000	600000	2016-11-18 01:07:35	2016-11-18 01:15:32
A2TBYS8SWXN6M4	0.15000	600000	2016-12-01 16:31:56	2016-12-01 16:34:14
A3POLV08XTYAMD	0.15000	600000	2016-12-06 13:08:30	2016-12-06 13:09:20
A1M8GE34UYSUCB	0.50000	600000	2016-12-13 15:56:00	2016-12-13 15:56:54
AXLMOFXKXSU0B	0.50000	600000	2016-12-15 10:34:31	2016-12-15 10:38:19
A3D2SUT0WZXWH2	0.50000	600000	2016-12-31 06:25:12	2016-12-31 06:25:54
A1KF05U5IO9AFG	0.50000	600000	2016-12-30 07:51:52	2016-12-30 07:54:22
A3PPRVK6XK6GP5	0.50000	600000	2017-01-13 01:58:58	2017-01-13 02:02:07
AXLMOFXKXSU0B	0.50000	600000	2017-02-04 09:11:43	2017-02-04 09:14:45
A3SX229VS1X6B6	0.50000	600000	2017-02-16 18:06:11	2017-02-16 18:16:05
A3PPRVK6XK6GP5	0.50000	600000	2017-02-18 05:08:21	2017-02-18 05:11:05
A3D2SUT0WZXWH2	0.50000	600000	2017-02-20 21:01:51	2017-02-20 21:03:24
AAWX7QFQUNM6D	0.50000	600000	2017-03-14 11:39:08	2017-03-14 11:39:35
A3POLV08XTYAMD	0.50000	600000	2017-03-21 04:23:38	2017-03-21 04:24:36
A2TY9UFU76QU6K	0.50000	600000	2017-03-22 07:14:28	2017-03-22 07:18:15
A3BBDCU69807T2	0.50000	600000	2017-03-23 04:12:28	2017-03-23 04:12:59
A2HHGI5CNSS5PD	0.15000	600000	2016-10-06 05:01:53	2016-10-06 05:02:15
A3MRLKDV3BSTMJ	0.15000	600000	2016-10-22 22:00:29	2016-10-22 22:04:29
A1S34BUFNQ33SQ	0.15000	600000	2016-11-09 19:34:48	2016-11-09 19:49:19
A27GZN1JOOIAUW	0.15000	600000	2016-11-09 15:33:57	2016-11-09 15:38:01
A109CH3492UU42	0.15000	600000	2016-12-10 02:16:49	2016-12-10 02:33:09
A3EJ44J2ZNRMDA	0.15000	600000	2016-12-10 06:20:40	2016-12-10 06:20:54
A3POLV08XTYAMD	0.50000	600000	2016-12-16 01:09:11	2016-12-16 01:09:33
A3SX229VS1X6B6	0.50000	600000	2017-02-19 19:00:31	2017-02-19 19:01:45
A3PPRVK6XK6GP5	0.50000	600000	2017-03-03 08:25:43	2017-03-03 08:25:57
A2TY9UFU76QU6K	0.50000	600000	2017-03-05 14:42:07	2017-03-05 14:42:51
A3PPRVK6XK6GP5	0.50000	600000	2017-03-06 22:23:47	2017-03-06 22:24:04
A3SX229VS1X6B6	0.50000	600000	2017-03-08 04:51:28	2017-03-08 04:52:00
A2TY9UFU76QU6K	0.50000	600000	2017-03-08 06:24:29	2017-03-08 06:28:17
A3EJ44J2ZNRMDA	0.15000	600000	2016-12-10 04:47:49	2016-12-10 05:04:28
AXLMOFXKXSU0B	0.15000	600000	2016-12-10 18:31:01	2016-12-10 18:31:17
A2EOOF9D135HQ1	0.50000	600000	2016-12-12 01:36:56	2016-12-12 01:37:24
A2EAM73X1LKB92	0.50000	600000	2016-12-15 18:12:11	2016-12-15 18:15:17
A37RSNUBBU9UHN	0.50000	600000	2016-12-30 09:53:42	2016-12-30 09:55:23
A1S34BUFNQ33SQ	0.15000	600000	2016-11-14 05:31:56	2016-11-14 05:33:55
ALVNMQMD3Q3ZE	0.15000	600000	2016-11-18 02:11:33	2016-11-18 02:12:06
A3PPRVK6XK6GP5	0.50000	600000	2017-02-09 05:22:19	2017-02-09 05:23:03
A3SX229VS1X6B6	0.50000	600000	2017-02-17 02:57:11	2017-02-17 02:57:33
A13XXMDHOULEZ7	0.50000	600000	2017-03-02 13:07:29	2017-03-02 13:08:12
A13XXMDHOULEZ7	0.50000	600000	2017-03-02 17:35:19	2017-03-02 17:36:32
A2EOOF9D135HQ1	0.50000	600000	2017-03-05 04:05:37	2017-03-05 04:25:31
A2TY9UFU76QU6K	0.50000	600000	2017-01-13 08:19:58	2017-01-13 08:22:52
A3D2SUT0WZXWH2	0.50000	600000	2017-03-19 18:39:00	2017-03-19 18:41:05
A3PPRVK6XK6GP5	0.50000	600000	2017-03-22 21:53:28	2017-03-22 21:55:23
A3PPRVK6XK6GP5	0.50000	600000	2017-03-09 21:27:38	2017-03-09 21:37:33
A3D2SUT0WZXWH2	0.50000	600000	2017-03-14 17:24:18	2017-03-14 17:34:08
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 05:55:37	2016-12-11 06:05:04
A3HMDGRGC5JB7E	0.50000	600000	2016-12-11 15:31:57	2016-12-11 15:33:03
A3EJ44J2ZNRMDA	0.50000	600000	2016-12-14 04:25:50	2016-12-14 04:26:39
AXLMOFXKXSU0B	0.50000	600000	2016-12-31 16:02:12	2016-12-31 16:02:34
A2U83S62P8SZ6T	0.15000	600000	2016-11-14 23:20:05	2016-11-14 23:21:16
A3SX229VS1X6B6	0.50000	600000	2017-02-16 06:10:00	2017-02-16 06:10:20
AXLMOFXKXSU0B	0.50000	600000	2017-03-05 21:31:37	2017-03-05 21:32:18
AXLMOFXKXSU0B	0.50000	600000	2017-02-04 00:56:23	2017-02-04 00:57:36
A1C4Z1S9A2DD45	0.50000	600000	2017-02-06 21:35:57	2017-02-06 21:36:20
A2MD4K1YFYBLZN	0.50000	600000	2017-03-15 02:48:39	2017-03-15 02:51:36
AXLMOFXKXSU0B	0.50000	600000	2017-03-20 00:20:19	2017-03-20 00:20:45
A3JI3B5GTVA95F	0.15000	600000	2016-10-11 00:56:06	2016-10-11 00:59:13
AN9HO7AJIZM76	0.15000	600000	2016-11-15 08:21:41	2016-11-15 08:32:58
A1TW60NCALLP12	0.15000	600000	2016-11-15 09:28:01	2016-11-15 09:40:47
AXLMOFXKXSU0B	0.15000	600000	2016-11-20 17:16:47	2016-11-20 17:30:34
A3D2SUT0WZXWH2	0.15000	600000	2016-12-02 14:31:53	2016-12-02 14:33:45
A3SX229VS1X6B6	0.50000	600000	2017-02-18 19:24:31	2017-02-18 19:25:38
A3SX229VS1X6B6	0.50000	600000	2017-03-05 20:25:07	2017-03-05 20:32:46
A3D2SUT0WZXWH2	0.50000	600000	2017-03-05 23:52:17	2017-03-05 23:55:31
A2EOOF9D135HQ1	0.50000	600000	2017-03-06 06:34:07	2017-03-06 06:41:22
A3PPRVK6XK6GP5	0.50000	600000	2017-03-07 03:21:57	2017-03-07 03:22:20
A1DABMXVWWL0TR	0.50000	600000	2017-03-15 14:08:58	2017-03-15 14:17:15
A3PPRVK6XK6GP5	0.50000	600000	2017-03-23 07:39:08	2017-03-23 07:39:31
A142ZRU284W9O	0.15000	600000	2016-12-10 09:48:51	2016-12-10 09:49:32
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 09:51:37	2016-12-11 09:51:48
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 13:51:47	2016-12-11 13:51:58
A142ZRU284W9O	0.50000	600000	2016-12-15 03:33:11	2016-12-15 03:33:46
A2V9QJ90P9WHXW	0.50000	600000	2016-12-15 05:59:31	2016-12-15 06:00:38
A2435PZYVK2552	0.50000	600000	2016-12-15 07:55:41	2016-12-15 07:56:49
A1D3QRG52OISSR	0.50000	600000	2016-12-18 21:44:10	2016-12-18 21:44:29
A3PPRVK6XK6GP5	0.50000	600000	2017-03-07 09:30:17	2017-03-07 09:30:30
A3H48TMCITL94X	0.50000	600000	2017-01-13 17:54:58	2017-01-13 18:01:50
A3PPRVK6XK6GP5	0.50000	600000	2017-02-04 23:51:13	2017-02-04 23:51:28
A2EOOF9D135HQ1	0.50000	600000	2017-02-19 18:49:21	2017-02-19 18:50:21
A3POLV08XTYAMD	0.50000	600000	2017-02-20 21:09:21	2017-02-20 21:11:35
A13XXMDHOULEZ7	0.50000	600000	2017-03-05 08:01:27	2017-03-05 08:02:20
A282R176GJZZLF	0.15000	600000	2016-10-06 12:30:11	2016-10-06 12:35:06
A12LSQUVWIJVMV	0.15000	600000	2016-11-09 06:07:58	2016-11-09 06:19:53
AXLMOFXKXSU0B	0.15000	600000	2016-12-06 17:33:50	2016-12-06 17:44:52
AXLMOFXKXSU0B	0.15000	600000	2016-12-09 20:45:40	2016-12-09 20:52:51
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 06:07:37	2016-12-11 06:20:22
A3POLV08XTYAMD	0.50000	600000	2016-12-15 00:08:41	2016-12-15 00:09:05
A2V9QJ90P9WHXW	0.50000	600000	2016-12-15 05:10:11	2016-12-15 05:10:39
A3SX229VS1X6B6	0.50000	600000	2017-03-02 18:28:28	2017-03-02 18:37:19
A1KEA2Z47S3UPI	0.50000	600000	2017-03-03 15:28:33	2017-03-03 15:31:24
AAWX7QFQUNM6D	0.50000	600000	2017-03-03 19:48:43	2017-03-03 19:49:00
A3A45JLSQM0P1E	0.50000	600000	2017-01-13 01:55:57	2017-01-13 01:56:23
A1KEA2Z47S3UPI	0.50000	600000	2017-03-10 19:03:49	2017-03-10 19:04:21
A3SX229VS1X6B6	0.50000	600000	2017-03-10 20:59:48	2017-03-10 21:00:27
A3SX229VS1X6B6	0.50000	600000	2017-03-14 03:04:48	2017-03-14 03:04:58
A3SDFAOJW87FGP	0.50000	600000	2017-03-19 21:18:48	2017-03-19 21:33:20
A2YRYS17DU3A8R	0.15000	600000	2016-10-06 05:26:12	2016-10-06 05:31:41
A2U83S62P8SZ6T	0.15000	600000	2016-11-06 19:53:50	2016-11-06 19:56:15
A109CH3492UU42	0.50000	600000	2016-12-14 00:26:50	2016-12-14 00:28:32
AXLMOFXKXSU0B	0.50000	600000	2016-12-15 12:45:01	2016-12-15 12:45:48
A3POLV08XTYAMD	0.50000	600000	2016-12-31 02:07:52	2016-12-31 02:08:19
A2MD4K1YFYBLZN	0.50000	600000	2016-12-30 01:58:52	2016-12-30 02:08:43
A1ZN6V0PU8VVAH	0.15000	600000	2016-11-15 11:54:01	2016-11-15 11:57:07
A2ZXGEIP401TE4	0.15000	600000	2016-11-30 10:35:58	2016-11-30 10:46:31
A2A0M30DSA7ZN	0.50000	600000	2017-02-14 15:24:24	2017-02-14 15:40:20
A3D2SUT0WZXWH2	0.50000	600000	2017-02-16 12:20:31	2017-02-16 12:20:50
A3PPRVK6XK6GP5	0.50000	600000	2017-02-16 21:19:01	2017-02-16 21:25:45
A2MD4K1YFYBLZN	0.50000	600000	2017-02-19 19:07:51	2017-02-19 19:08:49
A2EOOF9D135HQ1	0.50000	600000	2017-01-13 03:54:58	2017-01-13 03:55:21
A3BBDCU69807T2	0.50000	600000	2017-01-19 04:29:40	2017-01-19 04:29:58
A3D2SUT0WZXWH2	0.50000	600000	2017-02-04 21:17:23	2017-02-04 21:20:20
A2EOOF9D135HQ1	0.50000	600000	2017-02-08 03:10:39	2017-02-08 03:10:58
A27GZN1JOOIAUW	0.50000	600000	2017-02-08 16:18:09	2017-02-08 16:18:31
A2U83S62P8SZ6T	0.50000	600000	2017-02-08 13:04:19	2017-02-08 13:07:44
A3I0OR3PL2CB76	0.15000	600000	2016-10-11 01:22:25	2016-10-11 01:34:49
A2U83S62P8SZ6T	0.15000	600000	2016-11-15 00:12:53	2016-11-15 00:14:27
A1R0689JPSQ3OF	0.15000	600000	2016-12-07 01:39:00	2016-12-07 01:39:33
A3POLV08XTYAMD	0.50000	600000	2016-12-13 15:21:21	2016-12-13 15:22:13
A13XXMDHOULEZ7	0.50000	600000	2017-03-06 11:51:57	2017-03-06 11:52:18
A2EOOF9D135HQ1	0.50000	600000	2017-02-07 03:23:19	2017-02-07 03:23:41
A2V9QJ90P9WHXW	0.50000	600000	2017-02-18 14:24:51	2017-02-18 14:38:13
A3SX229VS1X6B6	0.50000	600000	2017-03-02 04:59:29	2017-03-02 05:00:02
AAWX7QFQUNM6D	0.50000	600000	2017-03-08 08:47:18	2017-03-08 08:59:44
AXLMOFXKXSU0B	0.50000	600000	2017-03-08 13:40:58	2017-03-08 13:41:12
AAWX7QFQUNM6D	0.50000	600000	2017-03-16 10:08:18	2017-03-16 10:17:13
A1S34BUFNQ33SQ	0.15000	600000	2016-11-09 19:34:47	2016-11-09 19:38:21
A3SDFAOJW87FGP	0.15000	600000	2016-11-30 17:58:18	2016-11-30 17:58:58
A3BBDCU69807T2	0.50000	600000	2016-12-11 02:15:31	2016-12-11 02:25:30
A142ZRU284W9O	0.50000	600000	2016-12-15 06:54:11	2016-12-15 06:55:32
A3D2SUT0WZXWH2	0.15000	600000	2016-11-20 19:22:41	2016-11-20 19:24:43
A1R0689JPSQ3OF	0.50000	600000	2017-02-10 18:35:36	2017-02-10 18:36:20
A3D2SUT0WZXWH2	0.50000	600000	2017-02-18 22:01:51	2017-02-18 22:02:13
A3D2SUT0WZXWH2	0.50000	600000	2017-03-01 12:20:09	2017-03-01 12:28:00
A3PPRVK6XK6GP5	0.50000	600000	2017-03-07 03:53:47	2017-03-07 03:55:00
A2EOOF9D135HQ1	0.50000	600000	2017-03-17 13:23:19	2017-03-17 13:23:54
A3POLV08XTYAMD	0.50000	600000	2017-03-20 03:41:19	2017-03-20 03:45:07
A27GZN1JOOIAUW	0.50000	600000	2017-03-10 06:54:08	2017-03-10 06:54:30
A3D2SUT0WZXWH2	0.50000	600000	2017-03-10 20:16:58	2017-03-10 20:19:15
A2EOOF9D135HQ1	0.15000	600000	2016-10-07 02:54:54	2016-10-07 02:57:29
A3RH478Y95VEHC	0.15000	600000	2016-10-08 21:37:54	2016-10-08 21:49:45
A3D2SUT0WZXWH2	0.15000	600000	2016-12-06 12:03:10	2016-12-06 12:05:23
AXLMOFXKXSU0B	0.15000	600000	2016-12-09 15:43:13	2016-12-09 15:53:37
A3BBDCU69807T2	0.50000	600000	2016-12-11 01:23:00	2016-12-11 01:23:16
A3PPRVK6XK6GP5	0.50000	600000	2016-12-15 06:42:21	2016-12-15 06:42:53
A2TY9UFU76QU6K	0.50000	600000	2017-03-02 12:02:09	2017-03-02 12:19:38
AXLMOFXKXSU0B	0.50000	600000	2017-03-03 21:23:43	2017-03-03 21:24:35
A2EOOF9D135HQ1	0.50000	600000	2017-03-16 04:40:28	2017-03-16 04:41:53
A2TY9UFU76QU6K	0.50000	600000	2017-03-16 12:53:18	2017-03-16 12:55:18
A3POLV08XTYAMD	0.50000	600000	2017-03-23 21:54:58	2017-03-23 22:02:54
A37AJI03M37NPJ	0.15000	600000	2016-10-06 07:46:01	2016-10-06 07:47:30
A12LSQUVWIJVMV	0.15000	600000	2016-10-12 04:20:48	2016-10-12 04:35:38
A2U83S62P8SZ6T	0.15000	600000	2016-11-09 20:39:48	2016-11-09 20:41:13
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 03:44:34	2016-12-11 03:44:49
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 05:33:47	2016-12-11 05:41:55
A3BBDCU69807T2	0.50000	600000	2016-12-12 10:50:48	2016-12-12 10:52:58
A142ZRU284W9O	0.50000	600000	2016-12-15 12:32:51	2016-12-15 12:34:36
A13HZKB2NGZP6B	0.50000	600000	2016-12-29 17:01:52	2016-12-29 17:06:23
A27GZN1JOOIAUW	0.15000	600000	2016-11-14 04:23:46	2016-11-14 04:27:52
A2EOOF9D135HQ1	0.15000	600000	2016-11-18 03:02:09	2016-11-18 03:06:10
A3PJ51GS2AKBO6	0.15000	600000	2016-11-30 09:06:49	2016-11-30 09:08:13
A3PPRVK6XK6GP5	0.50000	600000	2017-02-16 05:45:41	2017-02-16 05:55:45
A3SX229VS1X6B6	0.50000	600000	2017-02-16 17:08:01	2017-02-16 17:08:20
A13XXMDHOULEZ7	0.50000	600000	2017-02-17 12:57:11	2017-02-17 12:57:27
A2EOOF9D135HQ1	0.50000	600000	2017-02-19 00:04:31	2017-02-19 00:12:15
A27GZN1JOOIAUW	0.50000	600000	2017-02-19 07:36:31	2017-02-19 07:51:29
A2EOOF9D135HQ1	0.50000	600000	2017-03-05 17:08:27	2017-03-05 17:08:43
A2EOOF9D135HQ1	0.50000	600000	2017-02-09 05:19:29	2017-02-09 05:19:46
A3D2SUT0WZXWH2	0.50000	600000	2017-03-09 20:33:58	2017-03-09 20:39:58
AXLMOFXKXSU0B	0.50000	600000	2017-03-20 07:30:18	2017-03-20 07:34:44
A3POLV08XTYAMD	0.50000	600000	2017-03-20 21:30:09	2017-03-20 21:30:20
A37209A104TTAW	0.15000	600000	2016-10-09 04:41:39	2016-10-09 04:58:12
AHAOTG1XR7N6S	0.15000	600000	2016-10-18 17:49:51	2016-10-18 18:01:11
A12LSQUVWIJVMV	0.15000	600000	2016-12-02 09:43:52	2016-12-02 09:49:07
A2VLOL5DA4M2T1	0.15000	600000	2016-12-10 19:01:21	2016-12-10 19:02:05
A2HN762WE6CL36	0.50000	600000	2016-12-13 15:42:40	2016-12-13 15:45:39
A3PPRVK6XK6GP5	0.50000	600000	2016-12-15 02:53:51	2016-12-15 03:09:51
ANN3SQMLKLP4X	0.50000	600000	2016-12-30 09:48:52	2016-12-30 09:49:28
A2VLOL5DA4M2T1	0.15000	600000	2016-11-15 07:54:51	2016-11-15 08:11:19
A2TY9UFU76QU6K	0.50000	600000	2017-02-04 14:14:13	2017-02-04 14:16:20
A27GZN1JOOIAUW	0.50000	600000	2017-02-09 04:42:19	2017-02-09 04:42:37
A2U83S62P8SZ6T	0.50000	600000	2017-02-13 21:10:04	2017-02-13 21:11:06
A3PPRVK6XK6GP5	0.50000	600000	2017-02-18 00:43:31	2017-02-18 00:45:21
A3PPRVK6XK6GP5	0.50000	600000	2017-02-21 00:45:31	2017-02-21 01:08:41
A13XXMDHOULEZ7	0.50000	600000	2017-03-02 08:05:49	2017-03-02 08:25:28
A3SX229VS1X6B6	0.50000	600000	2017-03-03 22:46:23	2017-03-03 22:46:35
A2V9QJ90P9WHXW	0.50000	600000	2017-03-07 08:36:47	2017-03-07 08:47:04
A13XXMDHOULEZ7	0.50000	600000	2017-03-22 21:23:09	2017-03-22 21:23:26
AMUC6OI4A2GY4	0.15000	600000	2016-12-01 09:07:55	2016-12-01 09:17:46
A3PPRVK6XK6GP5	0.15000	600000	2016-12-07 01:27:19	2016-12-07 01:28:00
ANGB67ECCF73	0.15000	600000	2016-12-10 05:55:01	2016-12-10 06:02:55
A1KF05U5IO9AFG	0.50000	600000	2016-12-31 09:02:32	2016-12-31 09:02:50
A142ZRU284W9O	0.15000	600000	2016-11-15 03:26:58	2016-11-15 03:33:09
A3PPRVK6XK6GP5	0.50000	600000	2017-03-04 08:16:57	2017-03-04 08:17:12
AAWX7QFQUNM6D	0.50000	600000	2017-03-04 14:13:47	2017-03-04 14:14:12
AXLMOFXKXSU0B	0.50000	600000	2017-03-04 17:20:47	2017-03-04 17:21:32
A2V9QJ90P9WHXW	0.50000	600000	2017-03-19 05:47:18	2017-03-19 05:47:43
A3SX229VS1X6B6	0.50000	600000	2017-03-23 21:20:08	2017-03-23 21:27:55
AXLMOFXKXSU0B	0.50000	600000	2017-03-09 07:56:08	2017-03-09 07:57:51
A2MRPENDFJ0LXU	0.15000	600000	2016-10-09 04:02:12	2016-10-09 04:03:31
A1NKZ29TE6GLNF	0.15000	600000	2016-12-01 13:50:07	2016-12-01 13:50:26
A2VLOL5DA4M2T1	0.15000	600000	2016-12-10 18:31:20	2016-12-10 18:34:08
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 00:55:10	2016-12-11 00:56:17
AXLMOFXKXSU0B	0.50000	600000	2016-12-12 12:45:18	2016-12-12 12:45:51
AXLMOFXKXSU0B	0.50000	600000	2016-12-14 13:35:40	2016-12-14 13:36:04
AXLMOFXKXSU0B	0.50000	600000	2016-12-30 17:33:32	2016-12-30 17:36:00
A21VEGA3LHNPZN	0.15000	600000	2016-11-15 08:55:41	2016-11-15 08:59:25
A3D2SUT0WZXWH2	0.50000	600000	2017-02-03 11:34:52	2017-02-03 11:41:52
A3PPRVK6XK6GP5	0.50000	600000	2017-02-14 23:31:13	2017-02-14 23:32:09
A109CH3492UU42	0.50000	600000	2017-02-19 00:25:41	2017-02-19 00:25:52
A2MD4K1YFYBLZN	0.50000	600000	2017-03-02 02:25:29	2017-03-02 02:25:56
A3SX229VS1X6B6	0.50000	600000	2017-03-06 18:13:36	2017-03-06 18:13:58
A3SX229VS1X6B6	0.50000	600000	2017-03-07 03:39:57	2017-03-07 03:40:44
AAWX7QFQUNM6D	0.50000	600000	2017-03-21 10:17:48	2017-03-21 10:25:44
A3SX229VS1X6B6	0.50000	600000	2017-03-08 23:27:28	2017-03-08 23:35:14
A3SX229VS1X6B6	0.50000	600000	2017-03-10 21:23:38	2017-03-10 21:23:59
A3K4MDM191NKF6	0.15000	600000	2016-10-09 12:22:36	2016-10-09 12:23:52
A1OMZP89OMHA37	0.15000	600000	2016-10-09 17:44:27	2016-10-09 17:47:38
AX06ZUCRNSGB3	0.15000	600000	2016-10-10 21:56:28	2016-10-10 22:01:07
A142ZRU284W9O	0.50000	600000	2016-12-15 12:03:51	2016-12-15 12:05:08
A1N9A4TGE3XK3V	0.50000	600000	2016-12-31 18:42:31	2016-12-31 18:43:04
A27GZN1JOOIAUW	0.15000	600000	2016-11-15 05:14:19	2016-11-15 05:19:41
A2VLOL5DA4M2T1	0.15000	600000	2016-12-02 17:27:43	2016-12-02 17:37:30
A2VLOL5DA4M2T1	0.15000	600000	2016-12-01 12:39:25	2016-12-01 12:39:47
A27GZN1JOOIAUW	0.15000	600000	2016-12-06 09:18:21	2016-12-06 09:18:26
AXLMOFXKXSU0B	0.15000	600000	2016-12-09 22:55:30	2016-12-09 22:55:55
AAWX7QFQUNM6D	0.50000	600000	2017-03-04 06:14:27	2017-03-04 06:14:49
